"Applicant","Edu_Parent1","Edu_Parent2","Sex","White","Asian","HSGPA","SAT_ACT","College","Admitted","Enrolled","College_GPA","Admit_Tree_Pred","Admit_Tree_Prob","Enrolled_Factor","Enroll_Tree_Pred","Enroll_Tree_Prob"
9983,4,4,"F","0","0",3.38,1230,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
9985,6,6,"M","0","0",3.7,1350,"Arts & Letters","1","0",NA,0,0.336,"0","0",0.00160901045856798
9987,3,3,"F","1","0",4.27,1180,"Arts & Letters","1","0",NA,0,0.320754716981132,"0","0",0.00160901045856798
9988,7,7,"F","0","1",3.86,1490,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
9989,6,4,"F","1","0",4.18,1200,"Arts & Letters","1","1",3.572,1,0.854901960784314,"1","1",1
9990,6,4,"M","0","1",4.11,1280,"Business & Economics","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
9994,7,6,"F","1","0",4.05,1320,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
9996,7,7,"F","1","0",4.44,1260,"Arts & Letters","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
9997,7,7,"F","0","1",3.79,1360,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
9999,2,6,"M","1","0",3.48,1310,"Arts & Letters","1","0",NA,0,0.156017830609212,"0","0",0.00160901045856798
10002,6,6,"F","1","0",3.92,1480,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10003,7,6,"F","1","0",3.82,1160,"Arts & Letters","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
10004,7,6,"F","0","1",3.71,1550,"Math & Science","1","0",NA,1,0.764705882352941,"0","0",0.173497267759563
10005,6,7,"M","0","0",3.75,1100,"Business & Economics","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
10009,6,5,"M","0","1",4,1330,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
10015,4,6,"M","1","0",4.17,1430,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10026,7,7,"F","1","0",4,1300,"Arts & Letters","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
10027,7,7,"F","0","1",4.1,1440,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10030,6,7,"M","1","0",4.32,1510,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10031,7,6,"M","1","0",3.81,1260,"Business & Economics","1","0",NA,0,0.378048780487805,"0","0",0.00160901045856798
10032,6,3,"F","0","1",3.65,990,"Math & Science","1","1",2.579,1,0.855172413793103,"1","1",1
10033,7,5,"F","1","0",4.12,1270,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
10037,7,6,"F","1","0",4.36,1310,"Arts & Letters","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
10042,6,6,"M","1","0",3.91,1310,"Business & Economics","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
10050,4,4,"M","0","0",3.62,990,"Math & Science","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
10051,6,7,"F","0","0",3.96,1340,"Arts & Letters","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
10052,6,4,"F","0","0",4.16,980,"Arts & Letters","1","0",NA,0,0.308370044052863,"0","0",0.00160901045856798
10055,5,6,"M","1","0",4,1240,"Math & Science","1","1",3.713,1,0.854901960784314,"1","1",1
10057,7,6,"F","1","0",3.91,1410,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10061,5,5,"M","0","0",3.73,1300,"Business & Economics","1","0",NA,1,0.631578947368421,"0","0",0.00160901045856798
10072,5,4,"M","0","1",4.05,1380,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10086,6,6,"M","1","0",4.09,1280,"Business & Economics","1","1",3.808,1,0.73936170212766,"1","0",0.173497267759563
10087,1,2,"F","0","1",3.45,1270,"Math & Science","1","0",NA,0,0.156017830609212,"0","0",0.00160901045856798
10100,7,7,"M","1","0",3.92,1510,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10101,6,4,"F","1","0",3.84,1170,"Arts & Letters","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
10102,7,6,"F","0","1",4.25,1510,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10105,4,4,"F","0","0",3.88,1380,"Business & Economics","1","1",2.863,1,0.896933560477002,"1","0",0.123106060606061
10106,4,3,"F","0","0",3.42,1180,"Math & Science","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
10117,2,2,"M","0","1",4.09,1140,"Math & Science","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
10129,6,6,"F","1","0",4.35,1350,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10131,3,4,"M","1","0",4.05,1290,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
10137,7,7,"F","0","0",3.68,1260,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
10138,6,6,"M","0","1",3.82,1380,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10144,7,6,"M","1","0",3.82,1190,"Business & Economics","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
10145,6,6,"F","1","0",3.77,1500,"Math & Science","1","0",NA,1,0.764705882352941,"0","0",0.173497267759563
10146,7,7,"M","1","0",4.38,1380,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10151,7,7,"F","1","0",3.67,1400,"Arts & Letters","1","0",NA,0,0.384615384615385,"0","0",0.00160901045856798
10152,7,6,"F","1","0",3.75,1100,"Business & Economics","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
10153,7,6,"F","1","0",4.33,1520,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10154,6,6,"F","1","0",3.58,1370,"Business & Economics","1","0",NA,0,0.26978417266187,"0","0",0.00160901045856798
10156,6,7,"M","0","0",3.91,1170,"Arts & Letters","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
10163,7,7,"F","0","0",3.81,1380,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10165,6,4,"F","1","0",3.65,1280,"Math & Science","1","1",2.77,1,0.855172413793103,"1","1",1
10167,4,4,"F","1","0",3.64,1390,"Math & Science","1","0",NA,0,0.26978417266187,"0","0",0.00160901045856798
10176,7,6,"M","1","0",3.96,1440,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10187,2,1,"M","1","0",3.92,1280,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
10192,7,7,"F","0","0",4.12,1440,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10199,7,7,"M","0","0",3.85,1530,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10201,5,5,"M","1","0",4,1380,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10202,6,3,"M","1","0",4,1460,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10203,7,4,"F","1","0",3.96,1250,"Business & Economics","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
10205,7,6,"F","1","0",4.12,1280,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
10210,7,5,"F","0","0",3.7,1310,"Arts & Letters","1","0",NA,0,0.336,"0","0",0.00160901045856798
10219,6,6,"F","0","1",3.82,1270,"Business & Economics","1","0",NA,0,0.378048780487805,"0","0",0.00160901045856798
10227,1,4,"F","1","0",4.13,1280,"Business & Economics","1","1",3.612,1,0.73936170212766,"1","0",0.173497267759563
10236,6,6,"F","1","0",4,1000,"Arts & Letters","1","1",3.196,1,0.854901960784314,"1","1",1
10241,7,7,"M","1","0",3.5,1200,"Business & Economics","1","1",2.805,1,0.855172413793103,"1","1",1
10247,6,6,"F","1","0",4.21,1440,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10248,7,7,"M","1","0",4.36,1460,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10250,7,7,"M","0","1",3.36,1500,"Business & Economics","1","0",NA,0,0.156017830609212,"0","0",0.00160901045856798
10251,6,7,"M","1","0",3.95,1240,"Arts & Letters","1","1",1.409,1,0.854901960784314,"1","1",1
10252,4,7,"M","1","0",3.92,1170,"Business & Economics","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
10254,6,5,"F","1","0",3.81,1040,"Business & Economics","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
10261,6,6,"F","0","1",4.21,1270,"Arts & Letters","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
10262,4,4,"M","1","0",3.91,1430,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10263,6,7,"F","1","0",3.95,1460,"Math & Science","1","1",3.173,1,0.896933560477002,"1","0",0.123106060606061
10265,6,7,"M","1","0",3.45,1180,"Arts & Letters","1","1",2.904,1,0.855172413793103,"1","1",1
10270,7,6,"F","1","0",4.12,1330,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
10276,3,2,"F","0","0",4.15,1030,"Arts & Letters","1","0",NA,0,0.308370044052863,"0","0",0.00160901045856798
10277,6,7,"M","1","0",3.75,1230,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
10283,3,2,"M","0","0",3.32,1240,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
10284,6,6,"F","0","1",3.64,1420,"Business & Economics","1","0",NA,1,0.880952380952381,"0","0",0.123106060606061
10291,6,6,"F","1","0",3.94,1160,"Arts & Letters","1","1",3.601,1,0.854901960784314,"1","1",1
10292,7,7,"F","0","1",4.12,1350,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10293,7,6,"M","0","1",4.33,1440,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10296,3,4,"M","0","0",3.78,1070,"Arts & Letters","1","1",2.765,1,0.855172413793103,"1","1",1
10298,6,5,"M","0","1",3.45,1340,"Business & Economics","1","1",2.351,1,0.855172413793103,"1","1",1
10299,7,6,"M","1","0",3.8,1150,"Business & Economics","1","1",2.89,1,0.854901960784314,"1","1",1
10300,7,6,"F","0","1",3.59,1170,"Math & Science","1","1",3.362,1,0.855172413793103,"1","1",1
10305,7,6,"M","1","0",4.27,1510,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10307,3,3,"F","1","0",3.95,1510,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10311,3,7,"M","1","0",3.4,1400,"Math & Science","1","1",2.02,1,0.855172413793103,"1","1",1
10321,6,6,"M","0","1",4.08,1500,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10327,6,3,"F","0","1",3.55,1180,"Business & Economics","1","1",2.873,1,0.855172413793103,"1","1",1
10330,6,6,"F","1","0",3.82,1590,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10337,3,3,"F","0","0",3.92,1230,"Business & Economics","1","1",3.2,1,0.854901960784314,"1","1",1
10343,4,4,"F","0","1",4.24,1380,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10344,3,3,"F","0","1",4,1080,"Arts & Letters","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
10345,7,7,"M","0","1",3.64,1310,"Math & Science","1","0",NA,0,0.26978417266187,"0","0",0.00160901045856798
10349,6,6,"M","0","1",3.41,1370,"Business & Economics","1","0",NA,0,0.156017830609212,"0","0",0.00160901045856798
10354,7,6,"M","0","1",4.33,1510,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10358,7,7,"M","1","0",4.23,1480,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10363,7,6,"M","1","0",3.33,1250,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
10371,2,2,"M","0","0",4.15,1040,"Arts & Letters","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
10377,4,3,"M","0","0",3.55,1310,"Business & Economics","1","1",2.925,1,0.855172413793103,"1","1",1
10379,6,6,"F","1","0",4.3,1460,"Math & Science","1","1",3.562,1,0.896933560477002,"1","0",0.123106060606061
10387,7,7,"F","1","0",4.14,1440,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10391,6,3,"F","0","0",3.7,1380,"Business & Economics","1","0",NA,1,0.631578947368421,"0","0",0.00160901045856798
10393,1,1,"F","0","0",4.19,990,"Arts & Letters","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
10394,7,6,"M","1","0",4.04,1430,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10395,6,5,"F","0","0",3.59,1270,"Arts & Letters","1","0",NA,0,0.26978417266187,"0","0",0.00160901045856798
10401,6,5,"M","0","1",3.65,1120,"Math & Science","1","1",1.967,1,0.855172413793103,"1","1",1
10403,4,6,"F","1","0",4.2,1290,"Math & Science","1","1",3.314,1,0.73936170212766,"1","0",0.173497267759563
10404,2,2,"M","1","0",3.08,1070,"Arts & Letters","1","1",2.893,0,0.24,"1","1",1
10409,2,1,"M","0","1",3.82,980,"Math & Science","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
10410,3,3,"F","0","0",4.33,1330,"Arts & Letters","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
10411,4,5,"F","1","0",3.95,1330,"Business & Economics","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
10414,6,6,"F","1","0",4,1420,"Arts & Letters","1","1",3.729,1,0.896933560477002,"1","0",0.123106060606061
10419,6,5,"F","0","1",3.14,1270,"Arts & Letters","1","0",NA,0,0.156017830609212,"0","0",0.00160901045856798
10421,6,3,"M","1","0",4.09,1420,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10423,6,6,"F","1","0",3.29,1130,"Business & Economics","1","1",3.22,1,0.855172413793103,"1","1",1
10429,6,4,"F","0","1",3.68,1430,"Arts & Letters","1","0",NA,0,0.384615384615385,"0","0",0.00160901045856798
10430,7,6,"F","1","0",4.25,1200,"Arts & Letters","1","0",NA,1,0.590909090909091,"0","0",0.00160901045856798
10437,7,7,"M","1","0",4,1330,"Business & Economics","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
10438,1,3,"M","0","1",3.88,1070,"Math & Science","1","0",NA,0,0.393939393939394,"0","0",0.00160901045856798
10445,2,1,"F","0","1",3.5,1330,"Math & Science","1","0",NA,0,0.156017830609212,"0","0",0.00160901045856798
10455,6,6,"M","0","1",3.67,1430,"Math & Science","1","0",NA,0,0.384615384615385,"0","0",0.00160901045856798
10472,7,6,"F","0","1",3.8,1310,"Arts & Letters","1","0",NA,0,0.378048780487805,"0","0",0.00160901045856798
10473,6,6,"M","1","0",4.05,1340,"Business & Economics","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
10474,6,7,"M","1","0",4.05,1460,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10481,4,4,"M","1","0",4.04,1200,"Math & Science","1","0",NA,0,0.320754716981132,"0","0",0.00160901045856798
10483,7,6,"M","0","1",4.04,1380,"Business & Economics","1","1",3.328,1,0.896933560477002,"1","0",0.123106060606061
10488,7,6,"M","0","1",4.12,1540,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10499,7,6,"F","1","0",3.85,1530,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10505,6,7,"F","1","0",3.86,1320,"Arts & Letters","1","0",NA,0,0.378048780487805,"0","0",0.00160901045856798
10506,4,4,"F","1","0",3.82,1300,"Business & Economics","1","0",NA,0,0.378048780487805,"0","0",0.00160901045856798
10509,6,6,"M","1","0",4.04,1560,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10513,4,4,"F","1","0",3.33,1150,"Business & Economics","1","1",2.673,1,0.855172413793103,"1","1",1
10518,7,6,"F","0","0",4.29,1430,"Math & Science","1","1",3.629,1,0.896933560477002,"1","0",0.123106060606061
10525,4,6,"F","1","0",3.95,1360,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10527,6,6,"F","1","0",3.88,1190,"Arts & Letters","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
10535,6,6,"M","1","0",4.29,1230,"Math & Science","1","0",NA,0,0.320754716981132,"0","0",0.00160901045856798
10536,7,7,"M","0","0",4.23,1320,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
10537,7,6,"F","0","1",4.04,1390,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10538,7,6,"F","0","1",3.95,1550,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10539,7,4,"F","1","0",3.5,1150,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
10543,4,4,"F","1","0",3.92,1310,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
10544,7,7,"F","0","1",3.77,1230,"Math & Science","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
10546,4,6,"M","1","0",3.95,1190,"Business & Economics","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
10548,7,7,"F","1","0",3.88,1350,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10550,7,6,"M","1","0",4,1560,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10554,7,6,"F","1","0",4,1490,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10555,7,5,"F","1","0",4,1500,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10557,7,4,"M","1","0",3.73,1460,"Arts & Letters","1","0",NA,1,0.764705882352941,"0","0",0.173497267759563
10562,1,1,"F","0","0",4.18,1000,"Arts & Letters","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
10565,6,3,"F","0","0",3.64,1060,"Math & Science","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
10566,7,7,"F","1","0",3.71,1340,"Arts & Letters","1","0",NA,0,0.336,"0","0",0.00160901045856798
10567,4,6,"F","0","1",3.96,1240,"Math & Science","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
10568,7,6,"F","1","0",4.04,1240,"Math & Science","1","0",NA,1,0.590909090909091,"0","0",0.00160901045856798
10569,7,7,"F","1","0",3.92,1370,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10570,7,4,"M","1","0",3.68,1170,"Math & Science","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
10571,6,3,"F","0","0",4.33,1550,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10573,2,2,"F","0","0",3.15,990,"Math & Science","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
10574,1,1,"M","0","0",3.59,1150,"Math & Science","1","1",2.839,1,0.855172413793103,"1","1",1
10577,6,7,"M","0","0",4,1210,"Arts & Letters","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
10578,6,7,"F","1","0",4.04,1290,"Arts & Letters","1","1",3.804,1,0.73936170212766,"1","0",0.173497267759563
10580,3,3,"F","0","1",3.82,1500,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10583,3,4,"M","1","0",3.8,1200,"Math & Science","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
10595,5,3,"F","1","0",3.92,940,"Math & Science","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
10597,2,2,"F","0","0",3.71,1170,"Math & Science","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
10605,7,3,"F","1","0",4.03,1360,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10612,7,6,"F","1","0",4.36,1370,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10616,6,2,"M","0","0",4.17,1420,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10618,3,6,"F","1","0",4.11,1380,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10622,6,6,"F","0","1",3.73,1340,"Business & Economics","1","0",NA,1,0.631578947368421,"0","0",0.00160901045856798
10623,6,6,"F","1","0",3.68,1270,"Arts & Letters","1","1",3.137,1,0.855172413793103,"1","1",1
10636,6,4,"F","1","0",3.82,1260,"Business & Economics","1","0",NA,0,0.378048780487805,"0","0",0.00160901045856798
10637,5,4,"F","0","1",3.85,1160,"Math & Science","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
10638,3,3,"F","1","0",4.08,1430,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10645,3,3,"M","0","0",3.82,1140,"Math & Science","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
10647,7,7,"F","1","0",3.96,1290,"Arts & Letters","1","1",3.796,1,0.73936170212766,"1","0",0.173497267759563
10650,1,1,"F","0","1",4.25,1110,"Math & Science","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
10654,5,2,"F","0","0",3.86,1070,"Business & Economics","1","1",2.794,1,0.854901960784314,"1","1",1
10657,6,7,"F","1","0",3.81,1280,"Arts & Letters","1","0",NA,0,0.378048780487805,"0","0",0.00160901045856798
10667,3,7,"F","1","0",4.27,1410,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10668,7,6,"F","0","1",3.96,1330,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
10675,7,7,"F","1","0",4.35,1320,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
10678,7,6,"F","1","0",3.75,1410,"Math & Science","1","1",3.369,1,0.855172413793103,"1","1",1
10679,7,3,"F","0","1",4.09,1380,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10683,7,6,"M","1","0",4.08,1430,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
10684,4,4,"M","0","1",3.95,1460,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
